customer_id,first_name,last_name,gender,past_3_years_bike_related_purchases,DOB,job_title,job_industry_category,wealth_segment,deceased_indicator,owns_car,tenure,age
2325,Emmett,Whatsize,M,50,1964-01-06,Database Administrator IV,Retail,High Net Worth,N,Yes,12.0,58.3
2326,Trev,Boothebie,M,64,1966-06-22,Programmer Analyst I,Retail,High Net Worth,N,No,14.0,55.9
2327,Alie,Sowle,F,19,1963-04-05,Budget/Accounting Analyst II,,Affluent Customer,N,No,6.0,59.1
2328,Gayler,Shackle,M,63,1986-06-03,Dental Hygienist,Health,Mass Customer,N,Yes,8.0,35.9
2329,Donny,Stiven,F,7,1957-12-19,Computer Systems Analyst II,IT,Affluent Customer,N,No,20.0,64.4
2330,Claresta,Bonnor,F,5,1990-01-17,Account Coordinator,Property,Mass Customer,N,No,9.0,32.3
2331,Marybelle,Antal,F,48,1963-04-11,Database Administrator III,Financial Services,Mass Customer,N,Yes,10.0,59.1
2332,Jeff,Goodere,M,99,1977-04-20,Developer III,Property,High Net Worth,N,Yes,10.0,45.0
2333,Ives,Adolfson,M,82,1966-04-19,Structural Analysis Engineer,Financial Services,Mass Customer,N,Yes,10.0,56.0
2334,Zebulen,Hefford,M,30,1996-03-16,Food Chemist,Health,Affluent Customer,N,No,5.0,26.1
2335,Payton,Sheach,U,42,,Account Executive,IT,Mass Customer,N,No,,
2336,Karney,Labrone,M,59,1978-01-19,Dental Hygienist,Health,Affluent Customer,N,No,17.0,44.3
2337,Odilia,Bick,F,47,2000-01-11,Programmer Analyst II,Health,Mass Customer,N,No,1.0,22.3
2338,Clarie,Hackworth,F,13,1986-11-28,Programmer Analyst IV,Manufacturing,Mass Customer,N,No,5.0,35.4
2339,Damien,Haddeston,M,3,1958-12-28,Web Designer II,Property,Affluent Customer,N,Yes,16.0,63.3
2340,Joachim,Amer,M,33,1978-03-29,Research Assistant IV,Health,Mass Customer,N,Yes,16.0,44.1
2341,Caterina,Scedall,U,41,,Web Designer II,IT,Mass Customer,N,Yes,,
2342,Clara,Jakel,F,87,1999-09-17,,,Mass Customer,N,No,2.0,22.6
2343,Wilhelm,Corteis,M,6,1959-03-24,Nurse Practicioner,Argiculture,High Net Worth,N,Yes,5.0,63.1
2344,Wat,Robelin,M,93,1993-03-04,Nurse,Financial Services,Mass Customer,N,Yes,7.0,29.1
2345,Arden,Godard,F,50,1986-07-15,Systems Administrator I,Retail,Affluent Customer,N,Yes,3.0,35.8
2346,Joey,Scheffler,M,89,1979-09-16,Information Systems Manager,,Mass Customer,N,Yes,4.0,42.6
2347,L,urette,Annott,16,1957-03-04,Assistant Manager,Programmer Analyst I,High Net Worth,,,11.0,65.2
2348,Keeley,Winslet,F,2,1957-11-07,Web Designer IV,Manufacturing,Mass Customer,N,No,16.0,64.5
2349,Julee,Garwell,F,23,1979-03-05,Executive Secretary,Telecommunications,High Net Worth,N,No,3.0,43.1
2350,Lorinda,Malpass,F,32,1959-03-17,Nurse Practicioner,,Mass Customer,N,Yes,14.0,63.1
2351,Felicity,Beirne,F,35,1992-03-15,Assistant Professor,Retail,Affluent Customer,N,Yes,10.0,30.1
2352,Cilka,Dabbes,F,76,1971-10-22,Statistician II,,Mass Customer,N,Yes,13.0,50.5
2353,Lyn,Luquet,M,93,1978-12-27,Health Coach IV,Health,Affluent Customer,N,Yes,12.0,43.3
2354,Tammie,Fisbey,F,99,1958-12-19,Product Engineer,Retail,Mass Customer,N,,17.0,63.4
2355,Shaughn,,M,87,1993-12-19,Operator,Manufacturing,Mass Customer,N,Yes,4.0,28.3
2356,Arluene,Manchester,F,58,1994-12-17,Geological Engineer,Manufacturing,Affluent Customer,N,No,3.0,27.3
2357,Lisette,Mingardi,F,39,1962-10-15,Civil Engineer,Manufacturing,Mass Customer,N,No,6.0,59.5
2358,Ave,Peatt,M,26,1959-05-01,Senior Sales Associate,Retail,High Net Worth,N,Yes,15.0,63.0
2359,Merlina,Bream,F,80,1986-03-25,Mechanical Systems Engineer,Property,High Net Worth,N,,7.0,36.1
2360,Karleen,McGenn,F,0,1974-11-03,VP Accounting,Financial Services,High Net Worth,N,Yes,5.0,47.5
2361,Jeannette,Cerman,F,55,1954-11-28,Help Desk Operator,,High Net Worth,N,Yes,20.0,67.4
2362,Herbie,Machans,M,49,1972-06-05,Developer II,Financial Services,Affluent Customer,N,Yes,19.0,49.9
2363,Bobby,Farmiloe,M,92,1983-12-30,Nurse,Entertainment,Mass Customer,N,Yes,16.0,38.3
2364,Fielding,Linklater,M,19,1995-09-22,Speech Pathologist,,Mass Customer,N,Yes,13.0,26.6
2365,Lauretta,Furmonger,F,2,1998-10-18,Structural Analysis Engineer,Argiculture,Mass Customer,N,Yes,3.0,23.5
2366,Idette,Mapam,F,51,1975-06-15,Web Designer I,Health,Mass Customer,N,Yes,15.0,46.9
2367,Lorne,Sabin,M,40,1957-05-22,Electrical Engineer,Manufacturing,Mass Customer,N,Yes,16.0,64.9
2368,Rowe,Losbie,F,98,1993-01-22,Chemical Engineer,Manufacturing,Mass Customer,N,No,10.0,29.2
2369,Averyl,Gosz,F,80,1996-10-28,Financial Analyst,Financial Services,Mass Customer,N,Yes,1.0,25.5
2370,Juliane,Calltone,F,35,1996-03-19,Analyst Programmer,Property,High Net Worth,N,No,7.0,26.1
2371,Rory,Lokier,F,22,1966-11-18,Staff Scientist,Manufacturing,High Net Worth,N,Yes,8.0,55.4
2372,Jim,Shoppee,M,14,1977-09-10,Clinical Specialist,Health,Affluent Customer,N,No,10.0,44.6
2373,Cordy,Readshall,F,51,1982-05-22,Structural Engineer,Manufacturing,High Net Worth,N,Yes,16.0,39.9
2374,Dolf,Baudichon,M,6,1993-06-15,Design Engineer,Financial Services,Mass Customer,N,No,9.0,28.9
2375,Alika,Milbourne,F,21,1987-03-17,Sales Representative,Retail,Affluent Customer,N,No,8.0,35.1
2376,Eada,Narbett,F,84,1958-10-23,Community Outreach Specialist,,High Net Worth,N,Yes,12.0,63.5
2377,Kristien,Dunne,F,29,1998-10-02,Analog Circuit Design manager,IT,High Net Worth,N,No,2.0,23.6
2378,Aggi,Farncombe,F,41,1994-04-25,Research Assistant II,Manufacturing,Affluent Customer,N,No,1.0,28.0
2379,Trixie,Piscopiello,F,85,1981-05-05,Occupational Therapist,Health,Affluent Customer,N,Yes,15.0,41.0
2380,Merissa,Milella,F,44,1956-04-09,Technical Writer,Retail,Mass Customer,N,Yes,15.0,66.1
2381,Dulsea,Pladen,F,91,1973-02-12,Programmer I,Argiculture,Affluent Customer,N,Yes,5.0,49.2
2382,Turner,Huggens,M,79,1971-07-05,Accounting Assistant III,Retail,Mass Customer,N,Yes,4.0,50.8
2383,Zaria,Eberz,F,34,1978-09-15,Compensation Analyst,Financial Services,Mass Customer,N,No,15.0,43.6
2384,Garey,Letrange,M,96,1961-07-16,Operator,Health,High Net Worth,N,Yes,6.0,60.8
2385,Gaultiero,Lissenden,M,70,1958-12-17,Dental Hygienist,Health,Mass Customer,N,No,8.0,63.4
2386,Adrianne,Lowerson,F,93,1997-07-06,Compensation Analyst,Financial Services,Mass Customer,N,No,2.0,24.8
2387,Roy,Jone,M,33,1977-08-30,Nurse,,High Net Worth,N,Yes,9.0,44.7
2388,Quincy,Weben,M,84,1997-05-28,Cost Accountant,Financial Services,Mass Customer,N,No,1.0,24.9
2389,Sibyl,Gudge,M,18,1973-12-28,Desktop Support Technician,Retail,High Net Worth,N,,7.0,48.3
2390,Tonya,Nealand,F,48,1964-05-06,Legal Assistant,Property,Mass Customer,N,,12.0,58.0
2391,Corny,Millott,F,72,1961-04-22,Nurse Practicioner,Health,Mass Customer,N,No,14.0,61.0
2392,Isadora,Gronaller,F,48,2001-01-11,Marketing Assistant,Manufacturing,Affluent Customer,N,No,2.0,21.3
2393,Dorian,Colledge,F,68,1981-06-21,Registered Nurse,Health,High Net Worth,N,Yes,11.0,40.8
2394,Ferne,Reese,F,31,1995-11-12,GIS Technical Architect,,Mass Customer,N,Yes,7.0,26.4
2395,Ashlin,Kesby,M,23,1966-02-26,Executive Secretary,,High Net Worth,N,No,16.0,56.2
2396,Elmira,Wildblood,F,40,1973-08-02,Recruiter,Retail,Affluent Customer,N,,7.0,48.7
2397,Cassius,Birchenough,M,33,1985-06-10,Analyst Programmer,Retail,Affluent Customer,N,,4.0,36.9
2398,Mirelle,,F,6,2000-10-11,Administrative Assistant IV,Financial Services,High Net Worth,N,Yes,1.0,21.5
2399,Devonne,McPolin,F,20,1980-06-11,Software Consultant,Manufacturing,High Net Worth,N,Yes,14.0,41.9
2400,Lindsay,Stollsteiner,M,73,1978-02-28,Office Assistant III,Property,Mass Customer,N,Yes,22.0,44.2
2401,Drake,Riguard,M,7,1977-07-31,Staff Scientist,,Mass Customer,N,Yes,15.0,44.7
2402,Merrielle,Strafen,F,99,1957-06-07,Cost Accountant,Financial Services,Mass Customer,N,Yes,8.0,64.9
2403,Karalee,Tremlett,F,41,1977-10-25,Technical Writer,Financial Services,Affluent Customer,N,No,12.0,44.5
2404,Conney,Grouse,M,13,1960-03-14,Graphic Designer,Retail,Mass Customer,N,No,6.0,62.1
2405,Quintana,Merricks,F,16,1957-07-28,Structural Analysis Engineer,,Mass Customer,N,No,18.0,64.8
2406,Randal,Messager,M,34,1973-06-11,Executive Secretary,,Affluent Customer,N,Yes,9.0,48.9
2407,Merrily,,F,24,1959-03-30,,Financial Services,High Net Worth,N,Yes,6.0,63.1
2408,Celestia,,F,38,1955-10-10,VP Marketing,Health,Mass Customer,N,No,16.0,66.6
2409,Carolan,Ortler,F,23,1989-07-13,,Health,Mass Customer,N,No,12.0,32.8
2410,Eugenia,Verey,F,75,1974-08-24,Geological Engineer,Manufacturing,Mass Customer,N,Yes,21.0,47.7
2411,Casey,McDade,M,0,1964-05-27,Technical Writer,Financial Services,High Net Worth,N,No,13.0,57.9
2412,Tiffi,Havercroft,F,77,1981-05-26,Chemical Engineer,Manufacturing,Affluent Customer,N,No,8.0,40.9
2413,Abbey,Murrow,M,27,1943-08-11,Environmental Specialist,Manufacturing,High Net Worth,N,Yes,17.0,78.7
2414,Basile,Bowlas,U,18,,Registered Nurse,Health,Mass Customer,N,Yes,,
2415,Tanner,Harp,M,56,1978-11-05,Web Designer II,Manufacturing,Mass Customer,N,No,3.0,43.5
2416,Eberhard,Shalcras,M,19,1959-12-29,Office Assistant I,Health,Affluent Customer,N,No,16.0,62.3
2417,Cacilia,Swetland,F,27,1974-06-24,Nurse,,Affluent Customer,N,No,22.0,47.8
2418,Elspeth,Brazil,F,82,1970-04-05,Software Engineer III,Property,Mass Customer,N,Yes,13.0,52.1
2419,Aron,Karlsen,M,96,1978-07-04,Physical Therapy Assistant,Property,High Net Worth,N,No,9.0,43.8
2420,Celie,Guyers,F,10,1976-08-26,Staff Scientist,Financial Services,High Net Worth,N,No,16.0,45.7
2421,Marilee,Garbott,F,54,1954-08-16,Research Nurse,Health,Affluent Customer,N,Yes,13.0,67.7
2422,Crysta,Woliter,F,96,1978-11-30,Librarian,Entertainment,High Net Worth,N,No,13.0,43.4
2423,Lenci,Symcox,M,49,1981-02-20,Professor,IT,Mass Customer,N,Yes,20.0,41.2
2424,Loren,Batkin,M,17,1982-01-06,,,Affluent Customer,N,Yes,15.0,40.3
2425,Barn,Sainsberry,M,32,1976-03-19,Help Desk Technician,,Mass Customer,N,Yes,11.0,46.1
2426,Yancy,Ovett,U,64,,,IT,Affluent Customer,N,Yes,,
2427,Myrta,Whibley,F,20,1998-10-15,Senior Developer,,High Net Worth,N,Yes,2.0,23.5
2428,Pauly,Keightley,M,74,1968-07-26,Help Desk Operator,,Mass Customer,N,Yes,9.0,53.8
2429,Emeline,Baldi,F,54,1980-11-11,Assistant Professor,Manufacturing,Mass Customer,N,Yes,3.0,41.5
2430,Humbert,Dikles,M,38,1968-09-06,Quality Engineer,,Mass Customer,N,No,5.0,53.6
2431,Alvy,Tyndall,M,15,1999-12-24,Senior Cost Accountant,Financial Services,Mass Customer,N,Yes,2.0,22.3
2432,Ebba,Melhuish,F,67,1981-02-21,Nuclear Power Engineer,Manufacturing,Affluent Customer,N,Yes,5.0,41.2
2433,Burty,Strutz,M,38,1976-07-19,Nurse Practicioner,,High Net Worth,N,Yes,8.0,45.8
2434,Lenci,Soars,M,40,1956-11-17,Environmental Specialist,,Affluent Customer,N,No,18.0,65.5
2435,Orly,Ceney,F,69,1961-08-12,Account Coordinator,Manufacturing,Mass Customer,N,No,14.0,60.7
2436,Jaymie,Wellesley,M,37,1986-03-21,Help Desk Technician,IT,Mass Customer,N,No,4.0,36.1
2437,Simonette,Cressingham,F,90,1977-05-01,Marketing Manager,Financial Services,Mass Customer,N,Yes,18.0,45.0
2438,Lorianne,Ethersey,F,76,1983-01-29,Speech Pathologist,Manufacturing,Mass Customer,N,Yes,4.0,39.2
2439,Shelly,Yakebovitch,F,44,1967-10-02,,Manufacturing,Affluent Customer,N,No,15.0,54.6
2440,Lethia,Juanes,F,17,1959-09-21,Engineer II,Manufacturing,Affluent Customer,N,No,8.0,62.6
2441,Loutitia,Pinkie,F,52,1959-03-29,,Property,High Net Worth,N,Yes,5.0,63.1
2442,Odie,Enrrico,M,8,1957-10-13,Social Worker,Health,Affluent Customer,N,Yes,17.0,64.5
2443,Towny,Python,M,30,1990-02-13,Computer Systems Analyst I,Property,High Net Worth,N,No,20.0,32.2
2444,Emmet,Cristoforo,M,22,1977-05-13,Associate Professor,Manufacturing,High Net Worth,N,No,11.0,45.0
2445,Johnnie,Prujean,M,46,1976-03-11,Quality Control Specialist,Retail,Affluent Customer,N,No,18.0,46.1
2446,Lovell,Kiss,M,33,1956-09-07,,Retail,Affluent Customer,N,No,17.0,65.6
2447,Richard,Poor,M,55,1997-01-06,Tax Accountant,,Affluent Customer,N,Yes,2.0,25.3
2448,Lorri,Iston,F,5,1992-12-18,Structural Analysis Engineer,Property,High Net Worth,N,No,10.0,29.3
2449,Oates,Broadberrie,M,54,1982-06-01,Tax Accountant,,Affluent Customer,N,No,8.0,39.9
2450,Jayson,Breheny,M,64,1974-06-21,Structural Engineer,Retail,Affluent Customer,N,Yes,7.0,47.8
2451,Upton,Orford,M,33,1973-03-09,Editor,Argiculture,Affluent Customer,N,Yes,18.0,49.1
2452,Sophronia,Yerrill,F,93,1975-07-24,Chemical Engineer,Manufacturing,Mass Customer,N,Yes,17.0,46.8
2453,Ruthe,Campe,F,22,1992-08-05,Safety Technician II,Telecommunications,High Net Worth,N,No,9.0,29.7
2454,Gene,Brome,F,81,1960-02-13,Senior Sales Associate,Property,Mass Customer,N,Yes,12.0,62.2
2455,Kathe,Heatlie,F,64,1977-10-09,,Manufacturing,Mass Customer,N,No,21.0,44.5
2456,Reidar,Pullin,M,9,1991-05-29,Sales Associate,,Mass Customer,N,No,10.0,30.9
2457,Benito,Vearnals,M,70,1975-04-12,Developer IV,IT,High Net Worth,N,Yes,15.0,47.0
2458,Leilah,Liddel,F,73,1964-04-20,Media Manager II,Manufacturing,High Net Worth,N,Yes,5.0,58.0
2459,Jeanna,Naulls,F,67,1986-01-10,Quality Engineer,Manufacturing,High Net Worth,N,No,18.0,36.3
2460,Mick,Boutellier,M,88,1976-05-17,Nurse Practicioner,Manufacturing,High Net Worth,N,Yes,12.0,45.9
2461,Tully,,M,89,1976-06-12,Speech Pathologist,,Affluent Customer,N,No,17.0,45.9
2462,Fletcher,Hutchens,M,17,1980-07-05,Assistant Media Planner,Entertainment,Affluent Customer,N,No,21.0,41.8
2463,Krystle,Jovicevic,F,54,1978-01-30,Pharmacist,Health,Mass Customer,N,No,12.0,44.2
2464,Cleve,Jindrak,M,78,1983-04-06,Speech Pathologist,Retail,Mass Customer,N,No,6.0,39.1
2465,Paloma,Nilles,F,31,1984-06-12,Senior Editor,,Mass Customer,N,Yes,2.0,37.9
2466,Araldo,Klamp,M,62,1980-10-04,Software Test Engineer IV,Entertainment,High Net Worth,N,No,16.0,41.6
2467,Ynez,Fawloe,F,71,1975-07-15,Engineer III,Manufacturing,Affluent Customer,N,Yes,4.0,46.8
2468,Parker,Barenskie,M,51,1995-12-12,Marketing Assistant,Retail,High Net Worth,N,No,1.0,26.4
2469,Kermie,Hedger,U,18,,Accounting Assistant II,IT,Mass Customer,N,Yes,,
2470,Roy,Dunaway,M,70,1957-07-04,,Argiculture,Mass Customer,N,No,13.0,64.8
2471,Noland,Bresland,M,55,1978-12-20,Geological Engineer,Manufacturing,Mass Customer,N,Yes,8.0,43.3
2472,Mathias,Element,M,99,1989-06-02,Product Engineer,Health,High Net Worth,N,Yes,16.0,32.9
2473,Davon,,M,50,1970-05-10,Administrative Assistant I,Entertainment,Mass Customer,N,Yes,13.0,52.0
2474,Chrysa,Burrett,F,59,1980-06-08,Executive Secretary,Argiculture,High Net Worth,N,Yes,6.0,41.9
2475,Cammi,Ambrogioni,F,68,1977-05-02,Quality Control Specialist,,Mass Customer,N,No,20.0,45.0
2476,Hal,Braddon,M,13,1956-09-25,Administrative Officer,Property,High Net Worth,N,No,17.0,65.6
2477,Barney,Tilling,M,25,1977-03-23,Electrical Engineer,Manufacturing,Affluent Customer,N,Yes,10.0,45.1
2478,Andreas,Lamke,M,85,1966-07-07,Senior Cost Accountant,Financial Services,Affluent Customer,N,Yes,10.0,55.8
2479,Helge,Voller,F,81,1996-11-06,Community Outreach Specialist,Retail,Mass Customer,N,No,5.0,25.5
2480,Adey,Shevlin,F,3,1971-12-26,Nuclear Power Engineer,Manufacturing,High Net Worth,N,Yes,16.0,50.3
2481,Amber,Ruslin,F,71,1979-01-20,Chief Design Engineer,Manufacturing,Mass Customer,N,Yes,12.0,43.3
2482,Regan,Siemens,M,95,1953-12-10,Pharmacist,Health,Mass Customer,N,Yes,10.0,68.4
2483,Greta,Cotterrill,F,54,1987-06-06,,Manufacturing,Mass Customer,N,No,10.0,34.9
2484,Elise,Slimm,F,77,1979-10-03,Senior Quality Engineer,Property,Mass Customer,N,Yes,14.0,42.6
2485,Ringo,Parkyn,M,93,1955-07-27,Help Desk Technician,,Mass Customer,N,Yes,12.0,66.8
2486,Alaine,Halbord,F,77,1954-03-09,Structural Engineer,Manufacturing,Mass Customer,N,Yes,5.0,68.1
2487,Elton,Piggford,M,92,1978-01-13,Operator,IT,Affluent Customer,N,Yes,14.0,44.3
2488,Idalia,Braunton,F,32,1988-11-17,Senior Financial Analyst,Financial Services,Mass Customer,N,Yes,7.0,33.4
2489,Emma,Mates,F,42,1976-06-12,Speech Pathologist,Retail,Mass Customer,N,No,15.0,45.9
2490,Clint,Krause,M,28,1987-10-01,,Health,Mass Customer,N,Yes,5.0,34.6
2491,Tabbie,Turone,M,74,1977-05-08,Clinical Specialist,Health,Mass Customer,N,No,14.0,45.0
2492,Gayelord,Lipman,M,35,1974-02-01,Design Engineer,Manufacturing,High Net Worth,N,No,9.0,48.2
2493,Rey,Collum,M,56,1981-08-19,Assistant Media Planner,Entertainment,Mass Customer,N,Yes,17.0,40.7
2494,Donella,Emm,F,98,1974-08-08,Senior Sales Associate,Manufacturing,High Net Worth,N,No,16.0,47.7
2495,Gwenore,Suero,F,89,1953-11-12,Assistant Professor,IT,Affluent Customer,N,No,17.0,68.5
2496,Lew,Wittleton,M,29,1980-08-26,Web Developer II,Manufacturing,Mass Customer,N,Yes,21.0,41.7
2497,Gustav,Aaronsohn,M,33,1969-04-05,Administrative Assistant IV,Property,Affluent Customer,N,No,12.0,53.1
2498,Rosana,Emmatt,F,70,1978-02-02,Software Test Engineer III,Retail,High Net Worth,N,No,8.0,44.2
2499,Doll,Tschirschky,F,77,1973-08-30,Account Representative I,Retail,Mass Customer,N,No,14.0,48.7
2500,Micky,Livings,F,35,1957-12-18,Senior Developer,Property,High Net Worth,N,Yes,17.0,64.4
2501,Ora,Meaddowcroft,F,80,1971-07-12,Actuary,Financial Services,Mass Customer,N,Yes,10.0,50.8
2502,Concordia,Mussington,F,6,1964-08-23,Structural Engineer,Manufacturing,Mass Customer,N,Yes,11.0,57.7
2503,Devlin,Laneham,M,80,1967-07-16,Budget/Accounting Analyst I,Health,Affluent Customer,N,Yes,10.0,54.8
2504,Aloysius,Huffer,M,52,2000-04-29,,Property,Mass Customer,N,No,2.0,22.0
2505,Myrah,McCarry,F,45,1980-08-25,VP Marketing,Financial Services,High Net Worth,N,No,3.0,41.7
2506,Arlana,Ferrick,F,97,1955-01-20,,Health,Affluent Customer,N,No,9.0,67.3
2507,Alysa,Galilee,F,77,1986-06-25,Biostatistician III,Health,Affluent Customer,N,Yes,8.0,35.8
2508,Virgil,Borkett,M,98,1996-11-04,Information Systems Manager,,Mass Customer,N,No,3.0,25.5
2509,Danya,Beadles,M,99,1971-07-07,Help Desk Technician,Financial Services,Mass Customer,N,No,7.0,50.8
2510,Nealson,Lowdham,M,43,1973-04-10,Human Resources Manager,Manufacturing,Mass Customer,N,Yes,7.0,49.0
2511,Jedidiah,Daulby,M,20,1991-07-12,Technical Writer,Financial Services,Mass Customer,N,Yes,4.0,30.8
2512,Franzen,Halliday,M,3,1968-05-22,Web Developer I,,High Net Worth,N,Yes,19.0,53.9
2513,Rustie,Ligoe,M,55,1978-07-31,Structural Analysis Engineer,Property,Mass Customer,N,No,12.0,43.7
2514,Vincenty,Sayer,M,25,1975-08-11,Senior Financial Analyst,Financial Services,High Net Worth,N,Yes,17.0,46.7
2515,Manya,,F,24,1995-03-07,,Retail,Affluent Customer,N,Yes,3.0,27.1
2516,Zoe,Kiddye,F,42,1967-05-27,Registered Nurse,Health,Mass Customer,N,No,19.0,54.9
2517,Rozanna,Kegan,F,1,1978-10-19,Research Nurse,Health,Mass Customer,N,Yes,9.0,43.5
2518,Krystalle,Ives,F,53,1954-08-22,Recruiting Manager,,Mass Customer,N,Yes,19.0,67.7
2519,Ryon,Dalliston,M,76,1979-10-17,Senior Developer,Manufacturing,Mass Customer,N,Yes,5.0,42.5
2520,Gabie,Skett,M,71,1974-05-27,Accountant III,Retail,Affluent Customer,N,Yes,10.0,47.9
2521,Kellia,Martugin,F,35,1999-08-29,Chemical Engineer,Manufacturing,High Net Worth,N,Yes,3.0,22.6
2522,Benton,MacGragh,M,42,1977-02-03,,,High Net Worth,N,No,14.0,45.2
2523,Lauree,Shewery,F,28,1961-10-29,VP Marketing,Financial Services,Mass Customer,N,Yes,9.0,60.5
2524,Rustie,Kingsland,M,84,1969-05-29,Help Desk Technician,Retail,Mass Customer,N,Yes,8.0,52.9
2525,Hans,Ison,M,25,1992-10-03,Cost Accountant,Financial Services,Mass Customer,N,No,8.0,29.6
2526,Izaak,Dopson,M,89,1969-02-01,Software Test Engineer II,Manufacturing,Mass Customer,N,No,8.0,53.2
2527,Arly,Petersen,F,60,1980-07-19,Technical Writer,,Affluent Customer,N,Yes,16.0,41.8
2528,Cassie,Toffaloni,M,81,1978-09-23,Senior Editor,Financial Services,Affluent Customer,N,No,15.0,43.6
2529,Ben,Laidler,M,81,1954-05-11,Quality Engineer,Manufacturing,High Net Worth,N,Yes,10.0,68.0
2530,Engracia,Foulcher,F,63,1960-08-03,Business Systems Development Analyst,Property,Mass Customer,N,Yes,18.0,61.7
2531,Brendan,Verbeke,M,48,1981-08-20,Teacher,Property,High Net Worth,N,Yes,8.0,40.7
2532,Milli,Hubbert,F,27,1969-05-01,,Manufacturing,Mass Customer,N,No,11.0,53.0
2533,Harper,Ioannidis,M,11,1993-07-26,Speech Pathologist,Health,Affluent Customer,N,Yes,5.0,28.7
2534,Estelle,Lithgow,F,70,1965-06-21,Research Associate,Manufacturing,Affluent Customer,N,Yes,12.0,56.9
2535,Butch,Broadnicke,M,53,1981-08-20,Accountant III,Financial Services,Affluent Customer,N,No,13.0,40.7
2536,Aigneis,Brignall,F,71,1964-06-10,Associate Professor,Health,Mass Customer,N,Yes,16.0,57.9
2537,Peggi,Tolan,F,8,1989-09-06,Senior Quality Engineer,,Affluent Customer,N,Yes,12.0,32.6
2538,Jacinta,Petrillo,F,13,1959-01-22,,,High Net Worth,N,Yes,20.0,63.3
2539,Tracie,Ashdown,M,68,1967-04-22,Nuclear Power Engineer,Manufacturing,Affluent Customer,N,Yes,12.0,55.0
2540,Donavon,,U,14,,Executive Secretary,IT,Mass Customer,N,Yes,,
2541,Cleveland,Islep,M,17,2000-03-14,Software Engineer II,Financial Services,High Net Worth,N,Yes,2.0,22.1
2542,Amanda,Leverington,F,43,1966-03-11,Accounting Assistant I,Property,Affluent Customer,N,Yes,12.0,56.1
2543,Horacio,Kitchin,M,41,1999-06-03,Web Developer III,,Affluent Customer,N,No,2.0,22.9
2544,Ellery,Bowra,M,73,1988-01-31,VP Marketing,Manufacturing,Mass Customer,N,Yes,16.0,34.2
2545,Grayce,Aumerle,F,33,1978-04-11,Tax Accountant,Manufacturing,Mass Customer,N,Yes,16.0,44.0
2546,Marinna,Hancke,F,45,1980-04-10,Assistant Professor,Manufacturing,High Net Worth,N,No,11.0,42.0
2547,Aili,Scruby,F,91,1985-07-08,Social Worker,Health,Mass Customer,N,Yes,14.0,36.8
2548,Kristien,Robberts,F,11,1971-07-30,Chief Design Engineer,,Mass Customer,N,No,13.0,50.7
2549,Mike,Geggus,M,12,1998-08-07,Pharmacist,Health,Mass Customer,N,Yes,4.0,23.7
2550,Dionysus,Elmhurst,M,34,1997-08-12,Pharmacist,Health,Mass Customer,N,Yes,4.0,24.7
2551,Gabrila,Gobbett,F,0,1987-10-10,VP Quality Control,,Mass Customer,N,No,5.0,34.5
2552,Allard,Skipton,M,1,1973-11-02,,Manufacturing,Affluent Customer,N,Yes,17.0,48.5
2553,Buddy,Morfell,M,42,1981-10-09,,,High Net Worth,N,Yes,13.0,40.5
2554,Fan,Gaythwaite,F,76,1982-08-21,Software Engineer III,,High Net Worth,N,No,12.0,39.7
2555,Brad,Tenman,M,43,1976-09-19,Health Coach IV,Health,Affluent Customer,N,No,11.0,45.6
2556,Chucho,Francey,M,39,1988-08-11,,Health,Mass Customer,N,Yes,15.0,33.7
2557,Lian,Zarfai,F,37,1978-08-19,,,Mass Customer,N,No,19.0,43.7
2558,Imojean,Bosquet,F,84,1974-10-19,,Health,High Net Worth,N,Yes,20.0,47.5
2559,Fulvia,Bernini,F,7,1969-06-21,Assistant Media Planner,Entertainment,High Net Worth,N,No,8.0,52.9
2560,Sherm,Tythe,M,7,1980-10-01,Developer IV,,Mass Customer,N,No,21.0,41.6
